name,rating,price,url,description,instruction,country
Духи Mark Buxton  A day in my life,5.0,9 772,https://goldapple.ru/26830800001-a-day-in-my-life,"Идеальный момент, чтобы создать свою розу! Королева цветов… Не обычная роза, а роза из космоса, уникальная, сложная, удивительная, современная, чувственная и глубокая. Хорошо знакомый цветок, показанный в новом контексте.  Вечная роза – для вас! 
A day in my life – исполнение мечты о создании безупречной розы, попытка бережно выбрать и объединить тонкости и лучшие черты цветка с неповторимым ароматом.

Верхние ноты: розовый перец, мандарин, масло розы
Ноты сердца: элеми, ландыш, абсолют розы
Базовые ноты: абсолют цистуса, пачули, сандал, роза


",-,Франция
Парфюмерная вода Banderas  HER SECRET ABSOLU,4.6,2 252,https://goldapple.ru/19000279953-her-secret-absolu,"Случайная встреча. Мимолетное прикосновение. Оно закончилось в одно мгновение, но с силой, которая будет длиться вечно. Вы будете бесконечно искать его заново, воссоздавая момент.
Больше, чем соблазнительница, она – женщина-загадка. Её аромат манит за собой, но она остается недостижимой. Женский аромат Her Sercet Absolu от Banderas — воплощение нового парфюмерного, по-настоящему премиального подхода. Настолько интенсивный, что одна капля обеспечивает длительное ощущение абсолютного соблазнения.
Сочные фруктовые ноты груши и апельсина будоражат чувства, создавая баланс с чарующей композицией цветочных аккордов в сердце аромата. А насыщенные ноты сандала, ванили и лабданума плавно дополняют элегантное начало мягким древесным звучанием.
Аромат Her Secret Absolu приобретает ещё более роскошный и притягательный облик благодаря облачённому в золото флакону - он становятся настоящим объектом желания.","Нанести на кожу, избегая попадания в глаза.",Испания
Туалетная вода CHRISTINE LAVOISIER PARFUMS  Clutch Collection Strawberry,4.7,269,https://goldapple.ru/19000048065-clutch-collection-strawberry,"Соблазнительный и яркий аромат 
Clutch Collection Strawberry зарядит энергией радости и легкости, тепла и солнца. С этим ароматом жизнь станет красочней!
Сочные ягоды сахарной клубники, нежная фиалка и сладкий цветок апельсина подарят вихрь позитивных эмоций и отличное настроение своей обладательнице! Бренд товара CHRISTINE LAVOISIER PARFUMS.","нанести на шею, запястье.",Россия
Парфюмерная вода RABANNE  OLYMPEA PARFUM,4.7,10 744,https://goldapple.ru/19000279938-olympea,"Рожденная в зените, впитав всю энергию солнца, гипнотическая Olympéa Parfum предстаёт в эффектном тёмном воплощении.
Парфюмеры Поль Герлен и Анн Флипо привнесли в Olympéa Parfum заметную свежесть благодаря искрящемуся зелёному аккорду, пряному розовому перцу и ароматической эссенции мускатного шалфея. 
В сердце композиции — несравненный цветочный букет из солнечного жасмина, абсолю розы и цветков апельсина, придающих аромату обволакивающее звучание.
Наконец, ваниль, бензоин и мускус в базовых нотах раскрывают самые волнующие грани женской натуры.
Гипнотическая Olympéa Parfum предстаёт в эффектном тёмном воплощении. Насыщенный чёрный цвет флакона дополняют золотые крылья, которые символизируют божественную натуру женщины и её внутренний свет.
","Нанести на кожу, избегая попадания в глаза.
Для более полного раскрытия аромата рекомендуется нанести его на точки пульса на шее, зоне декольте и запястьях.",Испания
Туалетная вода TUTTI DELICES  Vanille chantilly,3.7,857,https://goldapple.ru/19000153644-vanille-chantilly,"Парфюмерная композиция tutti délices с гурманскими и цветочными нотами – это восхитительная сладость без единой калории. Нежность взбитых сливок и чарующей ванили окутывает ощущением комфорта и пробуждает чистую ностальгию по беззаботным дням детства. Вернуть себе чувство легкости и беспечной радости, свойственное дням отпуска или каникул, помогают ноты ванили, жасмина и мускуса. 

",Только для наружного применения.,Франция
Свеча ароматическая ESSENTIAL PARFUMS PARIS  DIVINE VANILLE by Olivier Pescheux,-,4 061,https://goldapple.ru/19000136061-divine-vanille-by-olivier-pescheux,"Свеча ESSENTIAL PARFUMS PARIS из минерального воска помогает создать атмосферу уюта и наполняет помещение изысканным ароматом, раскрывающим нежную сладость ванили. 
Парфюмерную композицию дополняют ноты бобов тонка и ладана, корицы и чувственного османтуса. 
Свеча с хлопковым фитилем рассчитана на 90 часов горения. 
","При первом использовании свечи зажгите ее на 1–2 часа, чтобы воск равномерно расплавился до краев стекла. 
Держите свечу вдали от сквозняков. Немного обрезайте фитиль перед каждым использованием. 
Перед использованием ознакомьтесь с мерами предосторожности.",Франция
Парфюмерная вода RABANNE  Olympea,4.8,5 138,https://goldapple.ru/7292400001-olympea,"Olympéa дарит уникальный ольфакторный опыт, в котором чувственный аккорд соленой ванили сливается с чистотой цветочных нот. 

Свежий восточный аромат раскрывается нотами зеленого мандарина. Сердце аромата звучит цветочно-водным аккордом имбирной лилии и водяного жасмина. Искушающий, дерзкий и очень естественный характер. 

Томная, искрящаяся соленая ваниль усилена нотами сандалового дерева и амбры и создает магнетическое притяжение. Яркий аромат и уникальный баланс нот подчеркивают стиль и почерк великого Paco Rabanne.","Нанести на кожу, избегая попадания в глаза.",Франция
Ароматический диффузор Grower cosmetics  PINKY BUDS,-,5 195,https://goldapple.ru/19000288008-pinky-buds,"Коллекция интерьерных ароматов Grower - создающая незабываемое впечатление.
Линейка посвящена разным прочтениям ноты конопли в парфюмерном искусстве. Она прослеживается во всех продуктах, перекликается контрастными направлениями и неожиданными сочетаниями.
 Аромадиффузор Grower cosmetics ""PINKY BUDS"" - уникальное сочетание ароматов апельсина, ванили, жасмина и конопли. 
Свежесть сладкого апельсина в сочетании с нежной ванилью создает неповторимую атмосферу в помещении. Манящий аромат жасмина и легкая терпкость конопляных листьев придают диффузору особую изюминку.
Аромадиффузор Grower cosmetics ""PINKY BUDS"" станет отличным дополнением к интерьеру вашего дома или офиса. Он создаст атмосферу уюта и комфорта, а также поможет избавиться от неприятных запахов.
Выбирая арома диффузор Grower cosmetics ""PINKY BUDS"", вы получаете не только стильный аксессуар, но и качественный продукт, который подарит незабываемые моменты наслаждения.","При первом использовании опустите палочки в флакон на 30
минут, затем переверните их. Переворачивайте палочки каждые 10 дней.
Регулируйте интенсивность аромата добавлением или уменьшение количества
палочек. Разместите диффузор в месте активного движения воздуха, это позволит
аромату равномерно распространиться по помещению.",Россия
Парфюмированное жидкое мыло для рук и тела ESSENTIAL PARFUMS PARIS  THE MUSC by Calice Becker,3.8,2 648,https://goldapple.ru/19000092356-the-musc-by-calice-becker,"Парфюмированное жидкое мыло ESSENTIAL PARFUMS PARIS мягко очищает руки и кожу тела, оставляя изысканный аромат. Средство с растительным глицерином питает кожу и не вызывает сухости после очищения. Экологичная и мягкая формула, подходящая даже для чувствительной кожи, на 98% состоит из натуральных ингредиентов. Нежный аромат мыла окутывает нотами чарующего мускуса и свежей французской лаванды в сочетании с имбирём, сандалом и легкой сладостью пчелиного воска.","нанесите на влажную кожу рук, вспеньте, затем смойте водой. Используйте в качестве геля для душа для очищения кожи тела.",Франция
Парфюмерная вода Kilian Paris  Princess,4.5,11 025,https://goldapple.ru/19000118993-princess,"Источник вдохновения Килиана Хеннесси. 
MY KIND OF LOVE - коллекция восхитительных французских ароматов. 
«Я хотел, чтобы ароматам этой коллекции была свойственна многослойность аккордов и нот, которой знамениты мои работы, но при этом композиции были построены вокруг основного ингредиента — необычного, удивляющего и сразу узнаваемого.» - Килиан Хеннесси.

Аромат.  
I DON'T NEED A PRINCE BY MY SIDE TO BE A PRINCESS. 
«Я хотел создать аромат для страстных женщин, который усилил бы их чары. Одновременно изысканный и смелый, PRINCESS подобен глотку зеленого чая матча с долькой имбиря, добавляющей дерзкой пряности.»  — Килиан Хеннесси. Прекрасный принц, помни, принцессы не сидят дома в ожидании твоего звонка.
Парфюмер: Онорин Блан",-,Франция
Парфюмерная вода Nicolai Parfumeur-Createur Paris  POUDRE DE MUSC INTENSE,4.0,5 047,https://goldapple.ru/19000222750-poudre-de-musc-intense,"Коллекция INTENSE — исключительные ароматы в «интенсивной» версии, изготовленные из лучшего и уникального сырья.

Poudre de Musc Intense — букет из мускуса на цветочном сердце из розы, боярышника и цветка апельсина, дополненный сандаловым деревом. Коктейль из альдегидов усиливает мускусные оттенки делая их более яркими. 

Мягкий, как ласка, обволакивающий, как шелк, с завораживающим шлейфом, Poudre de Musc INTENSE — элегантный и успокаивающий аромат. ",Только для наружного применения.,Франция
Парфюмерная вода State Of Mind  Secret of Success,4.8,3 987,https://goldapple.ru/19000125955-secret-of-success,"Мобильная версия спрея создана, чтобы любимый аромат всегда был под рукой! Фруктовый аромат Secret of Success воплощает дух личных достижений, успех и достоинство. Он играет одновременно на тёплых нотах корицы и кардамона и на холодной, свежей ноте грейпфрута. Secret of Success дерзко противопоставляет чувственность иланг-иланга и мужественность розмарина и уда, но при этом остаётся гармоничным. Смелый аромат способен привлечь в жизнь удачу, ведь судьба благоволит храбрым.",Только для наружного применения.,Франция
Свеча MOMACANDLE  Very Cherry,4.3,1 912,https://goldapple.ru/19000140863-very-cherry,"Свеча ""Very Cherry""
Лето наполненное запахом вишни. Настоящий рай, напоминающий о детстве, беспечном времени, как собирая плоды с деревьев , выбирали те, что покрасивее и надевали на уши словно сережки.
Приятный аромат незабываемых воспоминаний. 
Это пьянящий, утонченный аромат классической спелой  вишни и бархатного красного вина.

","Жгите свечу в поле зрения, вдали от легковоспламеняющихся предметов. 
Храните вдали от детей и домашних домашних животных. Перед тем как зажечь свечу, подрежьте фитиль до 5 мм. 
Жгите свечу на жаропрочной поверхности, не жгите свечу более 2-хчасов подряд.",Россия
Туалетная вода LE PARFUM FRANCAIS  FLORA BLOOM,4.0,750,https://goldapple.ru/19000152687-flora-bloom,"Насыщенный и пьянящий аромат LE PARFUM FRANCAIS – это пышный букет цветов, в котором собраны роза, ирис, жасмин и лилия. Изысканную, но при этом чувственную композицию украшает фруктовая свежесть грейпфрута и черной смородины. Пачули, бобы тонка и лёгкая сладость ванили гармонично дополняют женственный цветочный аромат. ",-,Франция
Парфюмерная вода MÉMOIRES D'AMOUR  ESPRIT,-,17 917,https://goldapple.ru/19000235353-esprit,"Аромат Esprit увенчан фруктово-цитрусовым оттенком бергамота и грейпфрута и раскрывается сердечной нотой розового перца.Esprit — триггер того волшебного момента, того воспоминания, где вы когда-то чувствовали себя любимыми и влюбленными.В завершение аромат раскроется нотами ванили и мускуса.Это путешествие начнется, как только капля парфюма коснется вашей кожи, и тогда эта парфюмерная магия освободит ваш разум, чтобы сердце опять пережило незабываемое.","Только на чистую кожу.Наносите парфюм только на тело, не на одежду.Наносить парфюм на несколько точек.Никогда не растирайте парфюм, позвольте ароматным капелькам парфюмерной воды, самостоятельно впитаться в кожу, тогда пирамида останется целой и невредимой, соответственно раскроется в своей естественной последовательности.",Франция
Туалетная вода GEPARLYS  Elegant Gold,-,3 650,https://goldapple.ru/19000308574-elegant-gold,"Elegant Gold – удивительный симбиоз древесных и пряных аккордов, сплетающихся в роскошное ароматическое полотно.
Парфюм выпущен известной французской маркой Johan B в 2008 году и представлен концентрации туалетной воды.
Это прекрасный выбор для солидных, стильных и экстравагантных мужчин, желающих подчеркнуть свой пламенный характер.
",Распылять на участки тела в желаемом количестве.,Франция
Диффузор для ароматизации помещений State Of Mind  Butterfly Mind,2.0,8 667,https://goldapple.ru/19760310043-butterfly-mind,"Наполните комнату тонким цветочно-фруктовым ароматом, который вызывает ассоциации с природой, молодостью и лёгкостью. В этой светлой, романтичной и многогранной парфюмерной композиции нежность белого чая и цветков сакуры гармонирует с фруктовыми нотами фейхоа. 
Чувственные вишня и мускус украшают весенний букет нот. 
Стильный ароматный диффузор State of Mind усилит ощущение гармонии, комфорта и уюта, подарит беззаботность и станет идеальным дополнением интерьера.
","1. Снимите крышку металлической банки и извлеките из нее флакон диффузора.
2. Открутите черную крышку флакона.
3. Удалите белую пластиковую пробку из горлышка флакона.
4. Закрутите обратно черную крышку и верните флакон в банку.
5. Снимите с крышки металлической банки колпачок и закройте банку крышкой.
6. Вставьте палочки через отверстия крышки банки и крышки флакона.
7. Чтобы усилить аромат, переворачивайте палочки раз в день. 
Интенсивность аромата можно варьировать несколькими способами: 
1) увеличивая или уменьшая количество палочек, помещенных в диффузор; 
2) переворачивая все или некоторые палочки в течение дня.",Франция
Туалетная вода Givenchy   POUR HOMME BLUE LABEL,4.9,12 320,https://goldapple.ru/7681000002-givenchy-pour-homme-blue-label,"Мужская туалетная вода Givenchy pour Homme Blue Label - воплощение энергии и стиля современного мужчины. Свежий древесный аромат идеально подойдет для смелых и решительных мужчин. Морская свежесть и бодрящие цитрусовые ноты Грейпфрута и Мандарина дополнены древесной чувственностью и пряной теплотой трио Ветивера, Полыни и Кедра.

Мужская туалетная вода Givenchy pour Homme Blue Label - элегантный повседневный аромат, сочетающий дыхание лесной прохлады и свежесть морского бриза.",-,Франция
Подарочный набор TUMI  Awaken 08:00 gmt,-,9 128,https://goldapple.ru/19000215478,"В набор входят парфюмерная вода TUMI ""AWAKEN [08:00 GMT]"" (100 мл), парфюмерная вода TUMI ""AWAKEN [08:00 GMT]"" (30 мл) в объёме, удобном для путешествий, и парфюмированный гель для душа TUMI ""AWAKEN [08:00 GMT]"" (200 мл), который очищает кожу тела и оставляет свежий, бодрящий аромат.

Современная парфюмерная композиция с фужерными, цитрусовыми и древесными нотами заряжает энергией, подчеркивает уверенность и открытость миру. Добиться пробуждающего, воодушевляющего эффекта помогают ноты цитрусов, кориандра, кипариса, мускатного шалфея, еловых иголок и кедра. 
","Только для наружного применения. 
Нанесите гель для душа на влажную кожу тела, распределите массирующими движениями, затем смойте водой. 
Парфюмерную воду наносите на точки пульсации.",США
Туалетная вода Dolce & Gabbana  THE ONE FOR MEN,4.7,6 675,https://goldapple.ru/7200700004-the-one-for-men,"Туалетная вода Dolce&Gabbana The One for Men это чувственный и элегантный аромат, определенно принадлежащий современности – и в то же время в нем слышна уникальная, неподвластная времени классика. 
Ориентальный пряный аромат, рождающийся в гармонии табака и утонченных специй.
Вибрирующая элегантность верхних нот происходит из аппетитного сочетания грейпфрута, кориандра и базилика. Пряные и теплые ноты кардамона и имбиря составляют основу чувственного сердца мужского аромата Dolce&Gabbana The One for Men. С течением времени раскрывается подлинная мужественная сущность этого аромата, звучащая аккордами табака, амбры и теплого кедра. 
",-,Франция
Отдушка косметическая VENEW  Pine forest,-,1 950,https://goldapple.ru/19000271838-pine-forest,"Отдушка парфюмерная - настоящий маст-хэв для любителей ароматерапии и создания уютной атмосферы в доме. Что может быть лучше, чем наслаждаться нежным, исключительным ароматом свечей, духов или диффузоров?

Мы предлагаем наш совершенный инструмент для создания магии аромата. Концентраты разработаны с использованием передовых технологий и только из высококачественных компонентов. Отдушки довольно универсальны и подходят для свечей, мыла, духов и других ароматизированных изделий.

В наличии широкий выбор ароматов: цитрусовые, гурманские, сладкие ванильные или свежие зеленые, цветочные и фруктовые, новогодние и парфюмерные, созданные по мотивам известных духов и т.д.

Наша отдушка косметическая обладает высокой концентрацией, поэтому небольшого количества жидкости хватит, чтобы создать тот самый неповторимый аромат. Вы также можете собрать себе комплект из нескольких флаконов.

Набор отдушек, оформленный в подарочную упаковку, станет чудесным подарком. Ознакомьтесь со всей линейкой парфюма VENEW, кликнув по бренду. Получите максимум от своих продуктов при минимальных затратах!","Примерный процент ввода отдушки в изделие: диффузор для дома - 25-30%, ароматические свечи - 8-12%, тоники и лосьоны - 0,05-0,1%, парфюмерия - до 35%, мыло - 0,5–2%, крема - 0,05-0,2%, шампуни, гели для душа, пена для ванн - 0,3–1%, бомбочки для ванн - 0,1–0,5%, кондиционеры для белья - 0,3–0,5%, скрабы для тела, соль для ванн - 1-2%, чистящие средства, бытовая химия - 0,3–0,9%, освежители воздуха на водной основе - 2%, различные ароматизаторы - 20-30%.",Россия
Парфюмерная вода TUMI  Unwind 20:00 gmt,-,5 530,https://goldapple.ru/19000215480,"Теплый и чувственный аромат ""UNWIND [20:00 GMT]"" способен «перезагрузить» разум. Он помогает настроиться на отдых после насыщенного, долгого дня и погрузиться в интригующую вечернюю атмосферу. 
Расслабляющая композиция TUMI, стартующая с яркого звучания лимона и имбиря, смягчается и раскрывает ноты шалфея, лаванды и герани. Благородные базовые ноты уда, сандала и ветивера окутывают теплом и заряжают уверенностью. 
",Только для наружного применения.,США
Парфюмерная вода MEMO Paris  MARFA,4.9,20 724,https://goldapple.ru/82081900002-marfa,"Эта красочная, романтичная парфюмерная композиция, принадлежит цветочной, древесно-мускусной группе ароматов Она выпущена в 2016 году французским нишевым брендом Memo при участии парфюмера Aleonor Massenet, в качестве универсального аромата для мужчин и женщин. Вдохновением для создания данного аромата, у знаменитого парфюмера, послужил романтичный американский город Marfa в штате Техас, который является привлекательным местом для туристов, характеризируется минимализмом в архитектуре и живописной панорамой. Уже с первых нот парфюм интригует красочностью и тонкостью аромата апельсинового цвета, заманивая, и как будто приглашая ощутить захватывающие ноты авантюрного ароматического путешествия. Насыщенное, цветочное благоухание двух самобытных, оригинальных цветков ириса и туберозы, делает его вдохновляющим и романтичным, а глубокий, изысканный, уютный шлейф из дорогой, свежей, ароматной древесины придает парфюму роскошь звучания и магический шарм.",-,Франция
Туалетная вода LE PARFUM FRANCAIS  TERRA NOVA,3.8,750,https://goldapple.ru/19000152690-terra-nova,"Вдохновляющий древесно-пряный аромат LE PARFUM FRANCAIS идеально подойдет тем, кто готов бросить вызов стихии и самому себе. Ноты ветивера, кедра, мускуса и бензоина в сочетании со свежестью бергамота, грейпфрута и апельсина напоминают о духе свободы и желании отправиться в путешествие, исследовать неизведанное, покорять далекие земли, горы, пустыни и океаны. Восстановить связь с природой и самим собой помогают и ноты сердца: фиалка, розовый перец, пачули и нероли.",-,Франция
Ароматическая свеча Mussa collection  POSITIVE ABUNDANCE,-,1 998,https://goldapple.ru/19000181086-positive-abundance,"Ароматическая свеча из уникальной серии «ANGEL NUMBERS»,которая посвящена ангельской нумерологии. 
Аромат свечи """"POSITIVE&ABUNDANCE"""" представляет собой сочетание яркой клюквы и терпкой арганы. В глубине композиции раскрывается сладкая фиалка и черная смородина, а завершают композицию пралине и мускус в базовых нотах. Этот аромат подарит вам теплую и уютную атмосферу, наполненную ягодными нотками и деликатной сладостью.
Свечи содержат высокий парфюмерный концентрат от 10% до 12% с продолжительностью горения от 42 до 43 часов .
",Используйте свечу не менее одного часа. Максимальное время использования свечи - не более трех часов. При необходимости укоротите фильтр с помощью ножниц. Длина фитиля не должна превышать 1 см.,Россия
Туалетная вода Loewe  SOLO ELLA,4.8,10 890,https://goldapple.ru/19000017117-solo-ella,"Тропический и экзотический аромат туалетной воды LOEWE SOLO Ella  сочетает в себе контрастные ноты пиона Пиони Пинк и пралине в гурманском аккорде, а также амбру и питайю во фруктовом аккорде. Этот аромат заключен в прозрачный стеклянный флакон оранжевого оттенка.
",-,Испания
Парфюмерная вода Carolina Herrera  bad boy extreme,5.0,11 109,https://goldapple.ru/19000172319-bad-boy-extreme,"Carolina Herrera продолжает следовать принципам устойчивого развития и представляет новую мужскую парфюмерную воду Bad Boy Extreme – аромат с пламенным звучанием, раскрывающим свой характер за счет контраста свежести имбиря и мягкости песочного ветивера в сочетании с глубоким ароматом абсолюта какао и древесной базой пачули.
Настоящее напряжение в верхних нотах создает пряный цитрус, в основе которого лежит сочетание имбиря, полыни и бергамота. Песочный ветивер раскрывает мягкую и глубокую сторону аромата. Древесное сердце Bad Boy Extreme усиливают теплые базовые ноты какао и пачули. Шалфей и бобы тонка дополняют композицию сладковатыми, мускусными и насыщенными полутонами, создающими мужественный табачный аккорд.
Пламенную энергию композиции как нельзя лучше отражает культовый флакон в форме молнии, бросающий вызов самой гравитации. Плавный переход из глубокого черного в золотой отражает утонченность бренда Carolina Herrera, балансирующую с яркостью и непредсказуемостью.","Нанести на кожу, избегая попадания в глаза.",Испания
Парфюмерная вода MIN NEW YORK  Astronomy Domine,-,5 347,https://goldapple.ru/19000244574-astronomy-domine,"Выйти за пределы ради нового опыта. Во вселенной, полной белого шума, необходимо путешествовать в потусторонние миры, чтобы выразить себя по-настоящему.

Аромат MiN NEW YORK Astronomy Domine – это исследование незнакомого измерения, которое не подчиняется времени. Сочетание двух ключевых нот, ириса и кардамона, пробуждает чувства, воодушевляет и убеждает, что наш разум – это созвездие. Каждый из нас – звезда. 

Необыкновенное путешествие к неизведанному начинается с бергамота и белого перца и ведет к сердцу аромата, в котором гармонируют сандал, пачули, жасмин и кашмеран. В базе – амбра и мускус. ",Только для наружного применения.,Франция
Парфюмерная вода Clinique  Happy,4.9,7 236,https://goldapple.ru/7150100004-happy,"Парфюмерная вода Clinique Happy — это шикарный букет из ярких цветочных ароматов, наполняющий носительницу весенним настроением, добавляющий жизненных сил. На верхних нотах парфюмерной воды красуются дерзкие грейпфрут с бергамотом, подходящие для смелых, экспериментальных девушек. Сердце Happy — это, в первую очередь, уникальный цветок мелати, деликатно дополненный орхидеей и ежевикой. Нижние ноты - максимально чувственные: гавайский свадебный цветок, белая лилия и мимоза, добавляющие приятной кислинки. Аромат Cliique очень уникальный, такой запах подойдет не каждой, но любая экстравагантная женщина точно оценит его по достоинству.",-,США
Ароматическая свеча Как Солнце  Space bees,-,6 240,https://goldapple.ru/19000172480-space-bees,"Пчелы построили космический улей на орбите Новой Земли.
Теперь каждый может заправить свой космический корабль отличным топливом из смеси прополиса и бензина.
Крошечная пылинка, скитающаяся по вселенной, чудесным образом – совсем как Золушка – превращается в божественный нектар: с тягучими аккордами бобов тонка и сандалового дерева, спокойными и теплыми нотами мха и пачули и неожиданными оттенками свежести, лимона и эвкалипта.","Соевый воск, ароматическая отдушка, краситель, фитиль х/б.",Россия
Парфюмированный гель для душа I'm from  Nyeok body wash,5.0,2 770,https://goldapple.ru/19000247258-nyeok-body-wash,"Гель для душа деликатно, но тщательно очищает кожу тела, удаляя загрязнения и излишки себума. Мягкая формула не вызывает сухости, стянутости и дискомфорта. 
Средство увлажняет и питает кожу, поддерживает ее гладкость и упругость и дарит изысканный, элегантный древесный аромат. ","Нанесите гель на влажную кожу тела, помассируйте до образования пены, а затем смойте теплой водой.",Республика Корея
Парфюмерная вода Maison Francis Kurkdjian  Gentle Fluidity Gold,4.7,14 500,https://goldapple.ru/19760303656-gentle-fluidity-gold,"Одинаковые ноты, две индивидуальности.
В щедром и обволакивающем шлейфе gentle Fluidity Gold Masion Francis Kurkdjian вы найдете эссенцию семян кориандра и экстра дозу мускуса и ванили. Как и мускус, пряные цветочные ноты семян кориандра добавляют объемности стойкому шлейфу. Аккорд ванили привносит гурманские  базовые ноты, подчеркнутые древесной амброй, создающий яркий и сияющий силуэт аромата.  Парфюмерная вода gentle  Fluidity Gold  источает комфортные ноты, успокаивающий древесно-мускусный аромат.","Нанести аромат на запястья, шею и точки пульса.",Франция
Парфюмерный экстракт Mind Games  Blockade,4.9,22 995,https://goldapple.ru/19000166818-blockade,"Лицом к лицу с противником — в блокаде на шахматном поле слабости работают на вас. Меняется восприятие, уходят мысли о сомнении и нерешительности. Динамичный и контрастный аромат вдохновляет на действие. Теплые ноты кожи, уда и амбры встречаются с бодрящей свежестью манго, острого перца и томатного листа. Исследуйте разум, чувства, силу духа с MIND GAMES и погрузитесь в стратегически идеальные композиции.
",Распылите на кожу с расстояния 20-30 см.,США
Свеча LAB|ontà Dеcor  Briquette Loft Stones Black Drops,-,5 900,https://goldapple.ru/19000209268-briquette-loft-stones-black-drops,"Невероятные украшения для пространства - интерьерные свечи коллекций Briquette Loft Stones  - своеобразный культ красоты, воплощенный в бесконечных экспериментах по сочетанию различных материалов и фактур.
Свечи Briquette Loft Stones - днк бренда LAB|ontà Decor. Все свечи сделаны из бетона, стеклянных кристаллов, камней, металла, гвоздей, очищенного парафина, используются деревянные и хлопковые фитили. Все свечи делаются полностью вручную, абсолютно крафтовая работа мастеров и неповторимая вариация структуры свечей. У нас всегда уникальные и невероятные экземпляры для ваших самых важных людей и пространства.
Briquette Loft Stones могут немного отличаться друг от друга по размеру, однако, в качестве ориентира мы обозначим размер 18 см - 10 см - 6 см. Мелкие пузырики, неровности, шероховатости, легкая осыпка - норма для используемых материалов и выбранного стиля loft&grunge, и допустимы в создании объектов ручной работы.
Приобретая Briquette Loft Stones и присоединяясь к LAB|ontà Family ваш подарок точно не останется незамеченным, а ваше пространство наполнится атмосферой настоящих арт-объектов современного искусства!
Характеристика: Бетон, стеклянные кристаллы, очищенный парафин, хлопковый фитиль.
Время горения: от 15 часов. 
Аромат: no aroma
Объем: ~ 1,8 кг
Обращаем ваше внимание, что все свечи уникальные и могут незначительно отличаться от фото/видео! ","Интерьерный декор, товар для дома",Россия
